"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","margin","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-10-14,59,"Nordic Open","1st Round","Hard","Indoor","Berrettini M.","Darderi L.",2,1.13,6,63.35,36.65,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,59
2024-10-15,59,"Nordic Open","1st Round","Hard","Indoor","Fearnley J.","Moutet C.",2,1.4,3,53.48,46.52,"Fearnley J.",TRUE,"Fearnley J.",TRUE,FALSE,59
2024-10-15,59,"Nordic Open","1st Round","Hard","Indoor","Kecmanovic M.","Norrie C.",2,1.8,2,45.87,54.13,"Norrie C.",FALSE,"Kecmanovic M.",TRUE,TRUE,59
2024-10-16,59,"Nordic Open","1st Round","Hard","Indoor","Halys Q.","Nagal S.",2,1.2,4.5,78.69,21.31,"Halys Q.",TRUE,"Halys Q.",TRUE,FALSE,59
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Goffin D.","Arnaldi M.",1,2.2,1.67,38.47,61.53,"Arnaldi M.",FALSE,"Arnaldi M.",FALSE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Fils A.","Altmaier D.",2,1.29,3.75,62.24,37.76,"Fils A.",TRUE,"Fils A.",TRUE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Mpetshi G.","Duckworth J.",2,1.91,1.91,60.92,39.08,"Mpetshi G.",TRUE,NA,FALSE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Rublev A.","Borges N.",2,1.17,5,75.02,24.98,"Rublev A.",TRUE,"Rublev A.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Shapovalov D.","Shang J.",2,2,1.8,53.81,46.19,"Shapovalov D.",TRUE,"Shang J.",FALSE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Shelton B.","Etcheverry T.",2,1.36,3.2,51.69,48.31,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Rune H.","Jarry N.",2,1.3,3.5,62.17,37.83,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Tsitsipas S.","Cerundolo F.",1,1.4,3,59.38,40.62,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Auger-Aliassime F.","Baez S.",2,1.1,7,54.59,45.41,"Auger-Aliassime F.",TRUE,"Auger-Aliassime F.",TRUE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Martinez P.","Lehecka J.",2,5,1.17,32.73,67.27,"Lehecka J.",FALSE,"Lehecka J.",FALSE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Bautista Agut R.","Ruud C.",1,2.75,1.44,39.42,60.58,"Ruud C.",FALSE,"Ruud C.",FALSE,FALSE,60
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Cobolli F.","Davidovich Fokina A.",2,2.1,1.73,49.47,50.53,"Davidovich Fokina A.",FALSE,"Davidovich Fokina A.",FALSE,FALSE,61
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Berrettini M.","Fucsovics M.",2,1.33,3.4,62.88,37.12,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,61
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Mensik J.","Popyrin A.",2,1.67,2.2,55.55,44.45,"Mensik J.",TRUE,"Mensik J.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Kecmanovic M.","Navone M.",2,1.29,3.75,50.15,49.85,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","De Minaur A.","Struff J.L.",1,1.36,3.2,53.2,46.8,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Giron M.","Michelsen A.",2,2,1.8,51.14,48.86,"Giron M.",TRUE,"Michelsen A.",FALSE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Tiafoe F.","Norrie C.",2,1.41,2.75,57.53,42.47,"Tiafoe F.",TRUE,"Tiafoe F.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Monfils G.","Halys Q.",2,1.62,2.3,51.01,48.99,"Monfils G.",TRUE,"Monfils G.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Musetti L.","Sonego L.",2,1.57,2.38,56.32,43.68,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Dimitrov G.","Zhang Zh.",2,1.2,4.5,70.94,29.06,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Machac T.","Marozsan F.",2,1.3,3.5,61.63,38.37,"Machac T.",TRUE,"Machac T.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Khachanov K.","Seyboth Wild T.",2,1.53,2.5,64.06,35.94,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Nakashima B.","Paul T.",2,3.2,1.36,37.79,62.21,"Paul T.",FALSE,"Paul T.",FALSE,FALSE,61
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Griekspoor T.","Darderi L.",2,1.2,4.5,59.37,40.63,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Thompson J.","Martinez P.",2,1.33,3.4,64.76,35.24,"Thompson J.",TRUE,"Thompson J.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Cerundolo F.","Halys Q.",2,2,1.8,49.91,50.09,"Halys Q.",FALSE,"Halys Q.",FALSE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Etcheverry T.","Zhang Zh.",2,1.67,2.2,54.89,45.11,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Giron M.","Shang J.",2,1.62,2.3,60.51,39.49,"Giron M.",TRUE,"Giron M.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Humbert U.","Nakashima B.",1,1.53,2.5,54.56,45.44,"Humbert U.",TRUE,"Humbert U.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Kecmanovic M.","Baez S.",1,1.4,3,50.86,49.14,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Bublik A.","Fognini F.",2,1.67,2.2,61.68,38.32,"Bublik A.",TRUE,"Bublik A.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Tsitsipas S.","Carballes Baena R.",1,1.17,5,69.27,30.73,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Jarry N.","Sonego L.",2,2.38,1.57,50.18,49.82,"Jarry N.",TRUE,"Sonego L.",FALSE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Tabilo A.","Borges N.",1,1.57,2.38,66.46,33.54,"Tabilo A.",TRUE,"Tabilo A.",TRUE,FALSE,62
2024-10-28,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Mannarino A.","Paul T.",2,6,1.13,44.85,55.15,"Paul T.",FALSE,"Paul T.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Struff J.L.","Musetti L.",2,2.63,1.5,49.92,50.08,"Musetti L.",FALSE,"Musetti L.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Michelsen A.","Hurkacz H.",2,2.2,1.67,29.61,70.39,"Hurkacz H.",FALSE,"Hurkacz H.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Popyrin A.","Berrettini M.",2,2.5,1.53,33.79,66.21,"Berrettini M.",FALSE,"Berrettini M.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Mpetshi G.","Tiafoe F.",1,2.2,1.67,36,64,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Khachanov K.","O Connell C.",1,1.29,3.75,66.85,33.15,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Rune H.","Arnaldi M.",2,1.25,3.75,61.81,38.19,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","De Minaur A.","Navone M.",2,1.08,8,66.31,33.69,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Shelton B.","Moutet C.",1,1.29,3.75,72.66,27.34,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,62
2024-10-29,62,"BNP Paribas Masters","1st Round","Hard","Indoor","Draper J.","Lehecka J.",2,1.5,2.63,56.33,43.67,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,62
2024-11-03,63,"Belgrade Open","1st Round","Hard","Indoor","Marozsan F.","Shang J.",1,2.75,1.44,63.63,36.37,"Marozsan F.",TRUE,"Shang J.",FALSE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Altmaier D.","Darderi L.",2,1.8,2,42.18,57.82,"Darderi L.",FALSE,"Altmaier D.",TRUE,TRUE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Etcheverry T.","Kotov P.",2,1.44,2.75,57.91,42.09,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Lajovic D.","Navone M.",2,1.8,2,60.03,39.97,"Lajovic D.",TRUE,"Lajovic D.",TRUE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Shapovalov D.","Fucsovics M.",1,1.57,2.38,47.92,52.08,"Fucsovics M.",FALSE,"Shapovalov D.",TRUE,TRUE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","O Connell C.","Kecmanovic M.",2,3,1.4,48.71,51.29,"Kecmanovic M.",FALSE,"Kecmanovic M.",FALSE,FALSE,63
2024-11-05,63,"Belgrade Open","1st Round","Hard","Indoor","Safiullin R.","Fognini F.",2,1.22,4.33,63.65,36.35,"Safiullin R.",TRUE,"Safiullin R.",TRUE,FALSE,63
2024-11-03,64,"Open de Moselle","1st Round","Hard","Indoor","Moutet C.","Nagal S.",2,1.29,3.75,58.87,41.13,"Moutet C.",TRUE,"Moutet C.",TRUE,FALSE,64
2024-11-04,64,"Open de Moselle","1st Round","Hard","Indoor","Struff J.L.","Shevchenko A.",1,1.44,2.75,57.67,42.33,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,64
2024-11-04,64,"Open de Moselle","1st Round","Hard","Indoor","Norrie C.","Carballes Baena R.",1,1.62,2.3,52.38,47.62,"Norrie C.",TRUE,"Norrie C.",TRUE,FALSE,64
2024-11-05,64,"Open de Moselle","1st Round","Hard","Indoor","Bu Y.","Mannarino A.",2,2,1.8,31.06,68.94,"Mannarino A.",FALSE,"Mannarino A.",FALSE,FALSE,64
