ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_fat_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k,cfg_window,cfg_delta,cfg_transform,cfg_fat_mode,cfg_alpha_sigma
61,Vienna,Vienna Open,2024-10-27,ATP500,Indoor,Hard,The Final,3,Draper J.,Khachanov K.,18,24,2310,1985,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.69,2.3,1.69,2.31,1.65,2.21,22,2.807760187749999,0.30096707994417754,2.9646146266107736,0.27992435486352735,75.29714843749998,137.78824768320953,2.807760187749999,2.9646146266107736,0.30096707994417754,0.27992435486352735,0.3513713145451691,0.4891435626177042,1,Khachanov K.,FALSE,Khachanov K.,FALSE,0.5684754521963824,Draper J.,TRUE,0.6486286854548309,0,0.5108564373822958,0,0.5684754521963824,1,0,61,10,0.95,linear,sigma_inflate,0.12
62,Paris,BNP Paribas Masters,2024-10-28,Masters 1000,Indoor,Hard,1st Round,3,Giron M.,Shang J.,49,51,1105,1075,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.72,2.23,1.72,2.3,1.65,2.23,26,1.8714553586960945,0.2409191010067651,2.1126920083479006,0.36461417639235233,58.2441654341285,12.496562140624997,1.8714553586960945,2.1126920083479006,0.2409191010067651,0.36461417639235233,0.29047243490279795,0.45490602865445523,1,Shang J.,FALSE,Shang J.,FALSE,0.586734693877551,Giron M.,TRUE,0.709527565097202,0,0.5450939713455447,0,0.586734693877551,1,0,62,10,0.95,linear,sigma_inflate,0.12
62,Paris,BNP Paribas Masters,2024-10-28,Masters 1000,Indoor,Hard,1st Round,3,Kecmanovic M.,Baez S.,55,26,965,1690,6,4,6,7,7,5,NA,NA,NA,NA,2,1,Completed,1.4,3,NA,NA,1.4,3,1.4,3,35,1.8640244533327857,0.23806644623340356,2.0553044939051803,0.2572753868827596,43.724267255255945,14.701837812499996,1.8640244533327857,2.0553044939051803,0.23806644623340356,0.2572753868827596,0.2926363509761487,0.4538125151401726,1,Baez S.,FALSE,Baez S.,FALSE,0.6818181818181818,Kecmanovic M.,TRUE,0.7073636490238513,0,0.5461874848598274,0,0.6818181818181818,1,0,62,10,0.95,linear,sigma_inflate,0.12
62,Paris,BNP Paribas Masters,2024-10-31,Masters 1000,Indoor,Hard,3rd Round,3,Thompson J.,Mannarino A.,28,58,1571,929,7,5,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.58,2.55,1.62,2.55,1.55,2.41,25,2.2004855878012872,0.26857595122117717,2.3305784326632213,0.24158567604076897,46.027499999999996,63.55748793867187,2.2004855878012872,2.3305784326632213,0.26857595122117717,0.24158567604076897,0.3593767026718886,0.48094550294086613,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.6025316455696202,Thompson J.,TRUE,0.6406232973281114,0,0.5190544970591339,0,0.6025316455696202,1,0,62,10,0.95,linear,sigma_inflate,0.12
62,Paris,BNP Paribas Masters,2024-11-02,Masters 1000,Indoor,Hard,Semifinals,3,Humbert U.,Khachanov K.,18,21,2385,2225,6,7,6,4,6,3,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.78,2.16,1.78,2.22,1.72,2.12,32,2.476975929661154,0.2606253609327738,2.989911585290435,0.2795873916817512,99.59839342541298,155.8769398144822,2.476975929661154,2.989911585290435,0.2606253609327738,0.2795873916817512,0.08980142433447015,0.46836243118201715,1,Khachanov K.,FALSE,Khachanov K.,FALSE,0.5684754521963824,Humbert U.,TRUE,0.9101985756655299,0,0.5316375688179829,0,0.5684754521963824,1,0,62,10,0.95,linear,sigma_inflate,0.12
63,Belgrade,Belgrade Open,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Darderi L.,93,43,625,1248,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.79,2.12,1.86,2.18,1.77,2.02,22,1.394015121020158,0.27737041543537616,1.9219860591290168,0.37892665930437336,0,13.268408625781245,1.394015121020158,1.9219860591290168,0.27737041543537616,0.37892665930437336,0.13044066547374547,0.30248044503862365,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5263157894736842,Altmaier D.,TRUE,0.8695593345262546,0,0.6975195549613764,0,0.5263157894736842,1,0,63,10,0.95,linear,sigma_inflate,0.12
63,Belgrade,Belgrade Open,2024-11-04,ATP250,Indoor,Hard,1st Round,3,Shapovalov D.,Fucsovics M.,78,91,718,629,6,7,7,5,6,1,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.66,2.35,1.66,2.45,1.58,2.34,32,1.977949530616744,0.2921827093598238,2.0871934830245458,0.2820978681118087,20.955792873343253,0,1.977949530616744,2.0871934830245458,0.2921827093598238,0.2820978681118087,0.393972219631135,0.4591485840178795,1,Fucsovics M.,FALSE,Fucsovics M.,FALSE,0.6025316455696202,Shapovalov D.,TRUE,0.606027780368865,0,0.5408514159821205,0,0.6025316455696202,1,0,63,10,0.95,linear,sigma_inflate,0.12
63,Belgrade,Belgrade Open,2024-11-05,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Fognini F.,60,74,898,745,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.27,4.09,1.27,4.34,1.23,3.99,18,1.994865855719723,0.2580833717036526,1.9957946353223723,0.3374720564005801,0,15.922090350937495,1.994865855719723,1.9957946353223723,0.2580833717036526,0.3374720564005801,0.4991278513674866,0.49963516293845744,1,Fognini F.,FALSE,Fognini F.,FALSE,0.7801801801801801,Safiullin R.,TRUE,0.5008721486325134,0,0.5003648370615426,0,0.7801801801801801,1,0,63,10,0.95,linear,sigma_inflate,0.12
63,Belgrade,Belgrade Open,2024-11-06,ATP250,Indoor,Hard,2nd Round,3,Marozsan F.,Lajovic D.,59,86,930,685,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.74,2.23,1.74,2.23,1.68,2.15,21,2.0834751606831134,0.30386434038545146,2.314928803866648,0.2683538880096152,28.293374999999997,17.1475,2.0834751606831134,2.314928803866648,0.30386434038545146,0.2683538880096152,0.28402363223256993,0.441305486397182,1,Lajovic D.,FALSE,Lajovic D.,FALSE,0.5483028720626633,Marozsan F.,TRUE,0.71597636776743,0,0.5586945136028181,0,0.5483028720626633,1,0,63,10,0.95,linear,sigma_inflate,0.12
63,Belgrade,Belgrade Open,2024-11-08,ATP250,Indoor,Hard,Semifinals,3,Shapovalov D.,Lehecka J.,78,31,718,1560,6,2,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.74,2.23,1.76,2.24,1.68,2.16,15,1.977949530616744,0.2921827093598238,2.4458384376417404,0.26386708973560224,57.50919999999999,61.14436378476757,1.977949530616744,2.4458384376417404,0.2921827093598238,0.26386708973560224,0.11732766316213357,0.44167528106287257,1,Lehecka J.,FALSE,Lehecka J.,FALSE,0.5684754521963824,Shapovalov D.,TRUE,0.8826723368378664,0,0.5583247189371274,0,0.5684754521963824,1,0,63,10,0.95,linear,sigma_inflate,0.12
64,Metz,Open de Moselle,2024-11-03,ATP250,Indoor,Hard,1st Round,3,Moutet C.,Nagal S.,66,83,804,697,7,5,4,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.29,3.75,1.34,3.53,1.34,3.75,1.31,3.43,16,1.0046511821051771,0.34167588865019205,1.225975080699882,0.5060581228344003,23.987209062499993,0,1.0046511821051771,1.225975080699882,0.34167588865019205,0.5060581228344003,0.35850147797256093,0.43800673446001076,1,Nagal S.,FALSE,Nagal S.,FALSE,0.744047619047619,Moutet C.,TRUE,0.6414985220274391,0,0.5619932655399893,0,0.744047619047619,1,0,64,10,0.95,linear,sigma_inflate,0.12
