ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_adj_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k
38,Mallorca,Mallorca Championships,2024-06-25,ATP250,Outdoor,Grass,2nd Round,3,Ofner S.,Darderi L.,54,37,883,1231,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.85,2.07,1.91,2.25,1.78,2.02,21,1.8996139087714068,0.2664267065249676,2.617635298082969,0.34744896317993657,24,18,1.8996139087714068,2.617635298082969,0.2664267065249676,0.34744896317993657,0.0505112292562054,0.06371731105892142,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5483028720626633,Ofner S.,TRUE,0.9494887707437946,0,0.9362826889410786,0,0.5483028720626633,1,-0.04104447774380769,38
38,Mallorca,Mallorca Championships,2024-06-27,ATP250,Outdoor,Grass,Quarterfinals,3,Tabilo A.,Mensik J.,24,85,1679,688,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.66,2.36,1.7,2.4,1.61,2.28,20,2.5397748998568344,0.3104569002767003,2.7506576799661704,0.43817208597030494,12.75,37.3125,2.5397748998568344,2.7506576799661704,0.3104569002767003,0.43817208597030494,0.3472708841126466,0.16257230399861675,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6025316455696202,Tabilo A.,TRUE,0.6527291158873534,0,0.8374276960013832,0,0.6025316455696202,1,-0.04104447774380769,38
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Shang J.,Garin C.,91,106,658,570,7,5,6,4,6,4,NA,NA,NA,NA,3,0,Completed,1.8,2,1.9,2.01,1.91,2.1,1.84,1.97,32,1.9729376705581896,0.3431879091621798,2.19955980013123,0.2897227978733596,0,0,1.9729376705581896,2.19955980013123,0.3431879091621798,0.2897227978733596,0.3069266139018628,0.3069266139018628,1,Garin C.,FALSE,Garin C.,FALSE,0.5263157894736842,Shang J.,TRUE,0.6930733860981372,0,0.6930733860981372,0,0.5263157894736842,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Shapovalov D.,Jarry N.,121,20,530,1825,6,1,7,5,6,4,NA,NA,NA,NA,3,0,Completed,1.57,2.38,1.58,2.56,1.63,2.56,1.57,2.41,29,2.109163655888104,0.27928786593057314,2.872521225727102,0.2272122891958932,0,0,2.109163655888104,2.872521225727102,0.27928786593057314,0.2272122891958932,0.01699392806744344,0.016993928067443435,1,Jarry N.,FALSE,Jarry N.,FALSE,0.6025316455696202,Shapovalov D.,TRUE,0.9830060719325565,0,0.9830060719325565,0,0.6025316455696202,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,Arnaldi M.,29,35,1355,1245,6,7,2,6,6,1,6,3,6,3,3,2,Completed,1.62,2.3,1.76,2.19,1.79,2.32,1.7,2.16,46,2.4805882797857697,0.2269449607884005,2.550558416170618,0.24948824618298235,0,0,2.4805882797857697,2.550558416170618,0.2269449607884005,0.24948824618298235,0.4178242514152843,0.4178242514152843,1,Arnaldi M.,FALSE,Arnaldi M.,FALSE,0.586734693877551,Tiafoe F.,TRUE,0.5821757485847157,0,0.5821757485847157,0,0.586734693877551,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Nakashima B.,Baez S.,65,18,825,2020,6,2,6,3,6,4,NA,NA,NA,NA,3,0,Completed,1.14,5.5,1.17,5.92,1.18,6,1.16,5.37,27,1.8610216917711764,0.27284858617538194,2.3686923064423135,0.2165901432934157,0,0,1.8610216917711764,2.3686923064423135,0.27284858617538194,0.2165901432934157,0.07251702585460147,0.07251702585460147,1,Baez S.,FALSE,Baez S.,FALSE,0.8283132530120482,Nakashima B.,TRUE,0.9274829741453985,0,0.9274829741453985,0,0.8283132530120482,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Harris L.,Michelsen A.,118,55,541,881,3,6,4,6,7,6,6,2,7,6,3,2,Completed,1.73,2.1,1.82,2.11,1.85,2.11,1.77,2.06,53,1.462688699185735,0.4373770700759626,1.9128695304536565,0.30545234535100285,0,0,1.462688699185735,1.9128695304536565,0.4373770700759626,0.30545234535100285,0.1993742153580915,0.19937421535809147,1,Michelsen A.,FALSE,Michelsen A.,FALSE,0.5483028720626633,Harris L.,TRUE,0.8006257846419085,0,0.8006257846419085,0,0.5483028720626633,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Vukic A.,Ofner S.,69,45,789,1038,6,7,6,4,6,4,3,6,7,6,3,2,Completed,1.67,2.2,1.79,2.14,1.79,2.25,1.71,2.14,55,1.6619575867416851,0.268667390325148,2.049599893111832,0.25364709433438776,10.96875,19.96875,1.6619575867416851,2.049599893111832,0.268667390325148,0.25364709433438776,0.14705620497034155,0.10685295590857712,1,Ofner S.,FALSE,Ofner S.,FALSE,0.5684754521963824,Vukic A.,TRUE,0.8529437950296584,0,0.8931470440914229,0,0.5684754521963824,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Bublik A.,Mensik J.,23,78,1730,738,4,6,6,7,6,4,6,4,6,2,3,2,Completed,1.44,2.75,1.44,3.03,1.47,3.03,1.44,2.82,51,2.433579638130181,0.220025512440296,2.755415384620719,0.4086185656811449,0,0,2.433579638130181,2.755415384620719,0.220025512440296,0.4086185656811449,0.24400554291486518,0.24400554291486518,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6563245823389022,Bublik A.,TRUE,0.7559944570851348,0,0.7559944570851348,0,0.6563245823389022,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Sonego L.,Navone M.,54,32,881,1282,6,4,7,6,6,4,NA,NA,NA,NA,3,0,Completed,1.07,9,1.09,9.33,1.09,9.95,1.08,8.29,33,2.1542301405039597,0.23307206431614055,2.3896736352078176,0.40857397082227687,0,0,2.1542301405039597,2.3896736352078176,0.23307206431614055,0.40857397082227687,0.30834700794659475,0.30834700794659475,1,Navone M.,FALSE,Navone M.,FALSE,0.893743793445879,Sonego L.,TRUE,0.6916529920534052,0,0.6916529920534052,0,0.893743793445879,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Fearnley J.,Moro Canas A.,277,188,206,321,7,5,6,4,7,6,NA,NA,NA,NA,3,0,Completed,1.5,2.63,1.49,2.84,1.55,2.84,1.48,2.67,35,-1.7914903295272624,3.015446852976134,2.16644513363763,1.3799652924937502,0,0,-1.7914903295272624,2.16644513363763,3.015446852976134,1.3799652924937502,0.1163342509855365,0.1163342509855365,1,Moro Canas A.,FALSE,Moro Canas A.,FALSE,0.6368038740920097,Fearnley J.,TRUE,0.8836657490144635,0,0.8836657490144635,0,0.6368038740920097,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Walton A.,Coria F.,101,72,607,776,6,3,6,3,7,5,NA,NA,NA,NA,3,0,Completed,1.25,4,1.26,4.29,1.31,4.29,1.25,3.97,30,0.6914596618546011,0.9120320978973796,1.6728850913864384,0.3217531961116967,0,0,0.6914596618546011,1.6728850913864384,0.9120320978973796,0.3217531961116967,0.15510339561051348,0.15510339561051348,1,Coria F.,FALSE,Coria F.,FALSE,0.7619047619047619,Walton A.,TRUE,0.8448966043894865,0,0.8448966043894865,0,0.7619047619047619,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-02,Grand Slam,Outdoor,Grass,1st Round,5,Fils A.,Stricker D.,34,149,1250,400,6,3,6,2,3,6,6,4,NA,NA,3,1,Completed,1.44,2.75,1.43,3.1,1.46,3.1,1.42,2.9,36,2.4616605131818408,0.24013059414600477,2.5206718406251403,0.5185874288894895,0,0,2.4616605131818408,2.5206718406251403,0.24013059414600477,0.5185874288894895,0.458878491497283,0.45887849149728305,1,Stricker D.,FALSE,Stricker D.,FALSE,0.6563245823389022,Fils A.,TRUE,0.541121508502717,0,0.541121508502717,0,0.6563245823389022,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Safiullin R.,Cerundolo F.,44,30,1045,1315,6,7,3,6,7,5,6,3,6,4,3,2,Completed,1.73,2.1,1.76,2.19,1.78,2.19,1.73,2.1,53,2.068003069586711,0.2561223372052893,2.445437413807399,0.2140455848542417,0,0,2.068003069586711,2.445437413807399,0.2561223372052893,0.2140455848542417,0.12907763485366813,0.12907763485366813,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5483028720626633,Safiullin R.,TRUE,0.8709223651463318,0,0.8709223651463318,0,0.5483028720626633,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Pouille L.,Djere L.,212,51,284,936,3,6,7,6,3,6,6,3,6,1,3,2,Completed,1.5,2.63,1.55,2.59,1.57,2.65,1.52,2.53,47,1.2361422084715168,0.8114226872119816,2.097211347220477,0.25393825931904507,0,0,1.2361422084715168,2.097211347220477,0.8114226872119816,0.25393825931904507,0.15559021875071327,0.15559021875071327,1,Djere L.,FALSE,Djere L.,FALSE,0.6368038740920097,Pouille L.,TRUE,0.8444097812492868,0,0.8444097812492868,0,0.6368038740920097,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Rinderknech A.,Nishikori K.,76,401,754,118,5,7,6,4,6,7,6,3,6,2,3,2,Completed,1.36,3.2,1.39,3.26,1.41,3.26,1.37,3.11,52,1.423223255426218,0.2852700686201893,1.99183310121884,0.800221536895514,0,0,1.423223255426218,1.99183310121884,0.2852700686201893,0.800221536895514,0.25164955094208225,0.25164955094208225,1,Nishikori K.,FALSE,Nishikori K.,FALSE,0.7017543859649122,Rinderknech A.,TRUE,0.7483504490579178,0,0.7483504490579178,0,0.7017543859649122,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Nakashima B.,Thompson J.,65,40,825,1206,6,3,6,2,6,2,NA,NA,NA,NA,3,0,Completed,1.67,2.2,1.74,2.22,1.74,2.3,1.69,2.19,25,1.8610216917711764,0.27284858617538194,2.242396659050512,0.22978714931506017,15.1875,30.375,1.8610216917711764,2.242396659050512,0.27284858617538194,0.22978714931506017,0.14250812238712293,0.08231831805728779,1,Thompson J.,FALSE,Thompson J.,FALSE,0.5684754521963824,Nakashima B.,TRUE,0.857491877612877,0,0.9176816819427123,0,0.5684754521963824,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Bautista Agut R.,Sonego L.,112,54,555,881,6,3,3,6,6,3,6,4,NA,NA,3,1,Completed,1.62,2.3,1.6,2.52,1.66,2.52,1.59,2.37,37,2.059376282164634,0.252870110302003,2.1542301405039597,0.23307206431614055,14.625,18.5625,2.059376282164634,2.1542301405039597,0.252870110302003,0.23307206431614055,0.39134327944150404,0.35399143935727173,1,Sonego L.,FALSE,Sonego L.,FALSE,0.586734693877551,Bautista Agut R.,TRUE,0.608656720558496,0,0.6460085606427283,0,0.586734693877551,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Popyrin A.,Etcheverry T.,47,31,981,1290,3,6,6,4,4,6,6,4,6,3,3,2,Completed,1.67,2.2,1.69,2.31,1.7,2.31,1.66,2.22,48,2.26535795075868,0.2473625996383181,2.283311752900083,0.2215184799934589,23.625,14.0625,2.26535795075868,2.283311752900083,0.2473625996383181,0.2215184799934589,0.47844001204295883,0.5749225636369814,1,Etcheverry T.,FALSE,Popyrin A.,TRUE,0.5684754521963824,Popyrin A.,TRUE,0.5215599879570412,0,0.5749225636369814,1,0.5684754521963824,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Musetti L.,Darderi L.,25,37,1620,1236,6,4,4,6,6,7,6,4,6,4,3,2,Completed,1.25,4,1.25,4.44,1.26,4.44,1.24,4.1,53,2.496776180717706,0.21737614093869095,2.5735812123731825,0.3357347168497061,21.9375,28.125,2.496776180717706,2.5735812123731825,0.21737614093869095,0.3357347168497061,0.4238591686804121,0.3639695341614845,1,Darderi L.,FALSE,Darderi L.,FALSE,0.7619047619047619,Musetti L.,TRUE,0.5761408313195879,0,0.6360304658385155,0,0.7619047619047619,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Safiullin R.,Machac T.,44,39,1045,1214,6,2,6,4,5,7,6,3,NA,NA,3,1,Completed,1.73,2.1,1.72,2.26,1.74,2.29,1.69,2.18,39,2.068003069586711,0.2561223372052893,2.6824161157290396,0.30867162767060125,39.75,29.25,2.068003069586711,2.6824161157290396,0.2561223372052893,0.30867162767060125,0.06278083978997095,0.0930504252495845,1,Machac T.,FALSE,Machac T.,FALSE,0.5483028720626633,Safiullin R.,TRUE,0.937219160210029,0,0.9069495747504155,0,0.5483028720626633,1,-0.040602087881881674,39
39,London,Wimbledon,2024-07-14,Grand Slam,Outdoor,Grass,The Final,5,Alcaraz C.,Djokovic N.,3,2,8130,8360,6,2,6,2,7,6,NA,NA,NA,NA,3,0,Completed,1.8,2.1,1.81,2.12,1.82,2.2,1.76,2.09,29,4.30851125518469,0.2356371992652291,4.401183662566155,0.26898132579107403,23.625,18.5625,4.30851125518469,4.401183662566155,0.2356371992652291,0.26898132579107403,0.39775860830384435,0.44787384416383497,1,Djokovic N.,FALSE,Djokovic N.,FALSE,0.5384615384615385,Alcaraz C.,TRUE,0.6022413916961556,0,0.552126155836165,0,0.5384615384615385,1,-0.040602087881881674,39
40,Bastad,Nordea Open,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Safiullin R.,54,67,906,785,5,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.61,2.46,1.65,2.46,1.6,2.3,34,1.857360817189361,0.24260296254245425,2.147691670799318,0.24926469444189156,0,0,1.857360817189361,2.147691670799318,0.24260296254245425,0.24926469444189156,0.20194890568550375,0.20194890568550372,1,Safiullin R.,FALSE,Safiullin R.,FALSE,0.586734693877551,Carballes Baena R.,TRUE,0.7980510943144963,0,0.7980510943144963,0,0.586734693877551,1,-0.04122857586693718,40
40,Bastad,Nordea Open,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Skatov T.,Daniel T.,223,90,265,676,6,7,6,2,7,6,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.68,2.29,1.68,2.35,1.65,2.2,34,-1.7473816534605542,2.8668228550817,1.6903883987019168,0.28746059545600355,0,0,-1.7473816534605542,1.6903883987019168,2.8668228550817,0.28746059545600355,0.11640072062303453,0.11640072062303451,1,Daniel T.,FALSE,Daniel T.,FALSE,0.5684754521963824,Skatov T.,TRUE,0.8835992793769655,0,0.8835992793769655,0,0.5684754521963824,1,-0.04122857586693718,40
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Riedi L.,Barrere G.,134,131,473,475,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.66,2.34,1.68,2.34,1.64,2.23,25,1.169839828995356,1.0974755012333262,1.9219445131965245,0.27494539069801555,0,0,1.169839828995356,1.9219445131965245,1.0974755012333262,0.27494539069801555,0.2531018187501842,0.2531018187501842,1,Barrere G.,FALSE,Barrere G.,FALSE,0.5684754521963824,Riedi L.,TRUE,0.7468981812498158,0,0.7468981812498158,0,0.5684754521963824,1,-0.04179604630240469,41
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Droguet T.,80,141,727,445,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.76,2.17,1.8,2.17,1.73,2.07,19,2.0742671009045064,0.32691878904223437,2.3807151834157203,1.262823887052713,0,0,2.0742671009045064,2.3807151834157203,0.32691878904223437,1.262823887052713,0.40713369810354816,0.40713369810354816,1,Droguet T.,FALSE,Droguet T.,FALSE,0.5483028720626633,Fognini F.,TRUE,0.5928663018964518,0,0.5928663018964518,0,0.5483028720626633,1,-0.04179604630240469,41
41,Gstaad,Suisse Open Gstaad,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Varillas J.P.,Thiem D.,162,133,367,473,6,3,5,7,7,6,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.62,2.43,1.66,2.5,1.58,2.34,34,1.3943343726422863,0.36727774049900047,1.7142441128983623,0.3064239188563255,0,0,1.3943343726422863,1.7142441128983623,0.36727774049900047,0.3064239188563255,0.2518046316538449,0.2518046316538449,1,Thiem D.,FALSE,Thiem D.,FALSE,0.6025316455696202,Varillas J.P.,TRUE,0.7481953683461551,0,0.7481953683461551,0,0.6025316455696202,1,-0.04179604630240469,41
41,Gstaad,Suisse Open Gstaad,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Heide G.,Napolitano S.,178,125,334,497,7,6,5,7,7,6,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.91,1.98,1.93,2.15,1.76,2.04,38,-2.515945310179761,2.613289053603484,1.2325163650678608,0.8043631149456265,0,0,-2.515945310179761,1.2325163650678608,2.613289053603484,0.8043631149456265,0.08520083747286132,0.08520083747286133,1,Napolitano S.,FALSE,Napolitano S.,FALSE,0.5483028720626633,Heide G.,TRUE,0.9147991625271387,0,0.9147991625271387,0,0.5483028720626633,1,-0.04179604630240469,41
41,Gstaad,Suisse Open Gstaad,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Stricker D.,87,175,687,340,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.63,2.41,1.67,2.5,1.59,2.31,18,2.007326550506215,0.24443633976804768,2.3899612737222116,0.5069757257095105,0,0,2.007326550506215,2.3899612737222116,0.24443633976804768,0.5069757257095105,0.24830128411581817,0.24830128411581817,1,Stricker D.,FALSE,Stricker D.,FALSE,0.586734693877551,Van De Zandschulp B.,TRUE,0.7516987158841818,0,0.7516987158841818,0,0.586734693877551,1,-0.04179604630240469,41
42,Hamburg,European Open,2024-07-15,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Kwon S.W.,108,349,587,145,6,4,6,7,7,5,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.35,1.69,2.4,1.6,2.28,35,1.3418395020575953,0.3945505386878439,2.1164160266438277,0.47969110876185783,0,0,1.3418395020575953,2.1164160266438277,0.3945505386878439,0.47969110876185783,0.10618212716684797,0.10618212716684797,1,Kwon S.W.,FALSE,Kwon S.W.,FALSE,0.586734693877551,Marterer M.,TRUE,0.8938178728331521,0,0.8938178728331521,0,0.586734693877551,1,-0.041976779379731356,42
42,Hamburg,European Open,2024-07-17,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Lajovic D.,19,55,2020,871,4,6,7,5,6,2,NA,NA,NA,NA,2,1,Completed,1.4,3,1.38,3.31,1.4,3.31,1.37,3.01,30,2.3387375088901865,0.21425276628345305,2.3406348936543364,0.242228894921119,12.75,22.5,2.3387375088901865,2.3406348936543364,0.21425276628345305,0.242228894921119,0.4976593279818438,0.39684310430899816,1,Lajovic D.,FALSE,Lajovic D.,FALSE,0.6818181818181818,Baez S.,TRUE,0.5023406720181562,0,0.6031568956910018,0,0.6818181818181818,1,-0.041976779379731356,42
42,Hamburg,European Open,2024-07-19,ATP250,Outdoor,Clay,Quarterfinals,3,Baez S.,Darderi L.,19,35,2020,1256,2,6,6,4,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.58,2.55,1.67,2.55,1.58,2.37,28,2.3387375088901865,0.21425276628345305,2.522208281767724,0.32679010347147935,24.046875,23.484375,2.3387375088901865,2.522208281767724,0.21425276628345305,0.32679010347147935,0.31934940734645806,0.3245035705935188,1,Darderi L.,FALSE,Darderi L.,FALSE,0.6025316455696202,Baez S.,TRUE,0.680650592653542,0,0.6754964294064811,0,0.6025316455696202,1,-0.041976779379731356,42
43,Newport,Hall of Fame Championships,2024-07-15,ATP250,Outdoor,Grass,1st Round,3,Cressy M.,Albot R.,180,149,333,411,6,4,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.59,2.49,1.59,2.57,1.54,2.42,33,1.017930249789117,0.395006165759932,1.157080471150492,0.4210933689208971,0,0,1.017930249789117,1.157080471150492,0.395006165759932,0.4210933689208971,0.40477391159371223,0.40477391159371223,1,Albot R.,FALSE,Albot R.,FALSE,0.6203473945409429,Cressy M.,TRUE,0.5952260884062878,0,0.5952260884062878,0,0.6203473945409429,1,-0.042649056241829415,43
43,Newport,Hall of Fame Championships,2024-07-17,ATP250,Outdoor,Grass,2nd Round,3,Mcdonald M.,Harris B.,99,116,626,529,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.64,2.42,1.64,2.42,1.58,2.33,19,2.0314107254162885,0.2523628358545515,2.2190616547836277,0.6267839839082288,23.25,18.75,2.0314107254162885,2.2190616547836277,0.2523628358545515,0.6267839839082288,0.39061323845379475,0.43713088156921537,1,Harris B.,FALSE,Harris B.,FALSE,0.6025316455696202,Mcdonald M.,TRUE,0.6093867615462052,0,0.5628691184307846,0,0.6025316455696202,1,-0.042649056241829415,43
44,Atlanta,Atlanta Open,2024-07-23,ATP250,Outdoor,Hard,1st Round,3,Rinderknech A.,Wolf J.J.,64,120,806,519,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.7,2.27,1.73,2.27,1.67,2.17,17,1.4545371211965197,0.2741575944743328,1.8998474346900829,0.2684794696032046,0,0,1.4545371211965197,1.8998474346900829,0.2741575944743328,0.2684794696032046,0.12292298542416881,0.12292298542416882,1,Wolf J.J.,FALSE,Wolf J.J.,FALSE,0.5684754521963824,Rinderknech A.,TRUE,0.8770770145758312,0,0.8770770145758312,0,0.5684754521963824,1,-0.04264976986827116,44
44,Atlanta,Atlanta Open,2024-07-24,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,O Connell C.,66,93,795,653,4,6,7,5,6,2,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.35,1.67,2.35,1.62,2.25,30,1.5076130474418057,0.27617953740684703,2.0134888240392073,0.26368655737583235,0,0,1.5076130474418057,2.0134888240392073,0.27617953740684703,0.26368655737583235,0.09261558089338662,0.09261558089338663,1,O Connell C.,FALSE,O Connell C.,FALSE,0.586734693877551,Purcell M.,TRUE,0.9073844191066134,0,0.9073844191066134,0,0.586734693877551,1,-0.04264976986827116,44
44,Atlanta,Atlanta Open,2024-07-24,ATP250,Outdoor,Hard,2nd Round,3,Bellucci M.,Mannarino A.,146,32,418,1340,7,6,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.76,2.2,1.76,2.25,1.68,2.15,32,-2.579774089787962,2.492058106652317,2.3602543102134392,0.2250445459568867,15.75,0,-2.579774089787962,2.3602543102134392,2.492058106652317,0.2250445459568867,0.024175242459673958,0.04625529563530383,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.5483028720626633,Bellucci M.,TRUE,0.975824757540326,0,0.9537447043646962,0,0.5483028720626633,1,-0.04264976986827116,44
44,Atlanta,Atlanta Open,2024-07-25,ATP250,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Opelka R.,43,430,1150,107,7,5,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.94,1.96,1.95,2,1.87,1.91,24,2.4585046699493653,0.23789910862994332,2.7657944922668136,0.97755083049854,8.859375,16.5,2.4585046699493653,2.7657944922668136,0.23789910862994332,0.97755083049854,0.38001854219810116,0.3067536531968532,1,Opelka R.,FALSE,Opelka R.,FALSE,0.5263157894736842,Davidovich Fokina A.,TRUE,0.6199814578018988,0,0.6932463468031468,0,0.5263157894736842,1,-0.04264976986827116,44
45,Kitzbuhel,Generali Open,2024-07-25,ATP250,Outdoor,Clay,Quarterfinals,3,Diaz Acosta F.,Martinez P.,77,45,737,1138,6,7,6,3,6,4,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.77,2.18,1.77,2.2,1.73,2.08,32,1.8164442259783196,0.3522686319592108,1.8996368072130572,0.3105507600633158,33.1875,18,1.8164442259783196,1.8996368072130572,0.3522686319592108,0.3105507600633158,0.42969452872320507,0.584739218380049,1,Martinez P.,FALSE,Diaz Acosta F.,TRUE,0.5684754521963824,Diaz Acosta F.,TRUE,0.570305471276795,0,0.584739218380049,1,0.5684754521963824,1,-0.04117575827846702,45
46,Umag,Croatia Open,2024-07-22,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Navone M.,48,36,1025,1292,6,2,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.82,2.08,1.88,2.2,1.76,2.03,17,2.2422435772354556,0.2878691126671257,2.2611036922372727,0.38495375708114227,0,15.609375,2.2422435772354556,2.2611036922372727,0.2878691126671257,0.38495375708114227,0.4843511488564979,0.3286858913200276,1,Navone M.,FALSE,Navone M.,FALSE,0.5483028720626633,Cobolli F.,TRUE,0.5156488511435021,0,0.6713141086799723,0,0.5483028720626633,1,-0.04173893801862459,46
47,Washington,Citi Open,2024-07-29,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Bautista Agut R.,139,76,450,745,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.52,2.69,1.62,2.69,1.54,2.46,17,2.1030362730899563,0.2691881740038978,2.132172121509089,0.24461265783748104,0,0,2.1030362730899563,2.132172121509089,0.2691881740038978,0.24461265783748104,0.46807745839157666,0.46807745839157666,1,Bautista Agut R.,FALSE,Bautista Agut R.,FALSE,0.6368038740920097,Shapovalov D.,TRUE,0.5319225416084233,0,0.5319225416084233,0,0.6368038740920097,1,-0.04230821985413437,47
47,Washington,Citi Open,2024-07-30,ATP500,Outdoor,Hard,1st Round,3,Albot R.,Diaz Acosta F.,152,62,411,827,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.52,2.71,1.53,2.75,1.49,2.6,22,1.0659933685844216,0.4123085260986829,1.9212875400598668,0.33004646744204647,0,0,1.0659933685844216,1.9212875400598668,0.4123085260986829,0.33004646744204647,0.052674780956169176,0.05267478095616918,1,Diaz Acosta F.,FALSE,Diaz Acosta F.,FALSE,0.6368038740920097,Albot R.,TRUE,0.9473252190438308,0,0.9473252190438308,0,0.6368038740920097,1,-0.04230821985413437,47
